Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1177,2012-07-13,38.47130584716797,38.79747879749687,38.3683032501098,38.660143553703556,1672753
1178,2012-07-16,38.677310943603516,38.86614866103047,38.145135096890954,38.368305463033224,3148848
1179,2012-07-17,38.539974212646484,38.81464703395896,38.419804125689026,38.728811922825464,2407572
1180,2012-07-18,38.17946243286133,38.6429729176449,38.02495971407553,38.4884701988591,2516255
1181,2012-07-19,38.45414352416992,38.72881637707285,38.282473282158925,38.43697603428349,2171498
1182,2012-07-20,38.19663619995117,38.625811782942684,38.04213345575953,38.21380368895614,1581366
1183,2012-07-23,37.52712631225586,38.11080469474862,37.44129118752379,37.990634588753004,2728477
1184,2012-07-24,38.0936393737793,38.5743174967125,37.389790845202505,37.47562597482341,8366909
1185,2012-07-25,38.02496337890625,38.248133735503,37.269614869932916,37.990628403233025,6131518
1186,2012-07-26,38.36831283569336,38.62581822845836,37.83613455829363,38.09363995105863,10181302
1187,2012-07-27,39.26099395751953,39.48416433715095,38.488477880973875,38.90048598944623,4785341
1188,2012-07-30,40.56568908691406,40.68585919514981,39.14082692117098,39.29533201131032,10354713
1189,2012-07-31,40.840362548828125,41.441208407606304,40.56568736213175,40.58285718078033,13034800
1190,2012-08-01,40.85752487182617,41.02919510526365,40.376849149571854,40.6858546383887,5116745
1191,2012-08-02,40.548519134521484,40.943359737637415,40.479849178826065,40.548519134521484,5172210
1192,2012-08-03,40.617191314697266,40.874696706901815,40.06785020347733,40.291020612017164,3992386
1193,2012-08-06,41.35537338256836,41.578543770699355,40.72019254184672,40.840362645256775,3989076
1194,2012-08-07,40.70301055908203,41.492696247741335,40.44550526738158,41.28669108301056,5499481
1195,2012-08-08,40.840362548828125,40.960527995101,40.61718750437061,40.77169258794067,5783459
1196,2012-08-09,40.87468719482422,41.286697589212814,40.63435167880821,40.89185701108788,4304923
1197,2012-08-10,41.04637145996094,41.73305723783572,40.58286542875569,40.84037084913833,4906011
1198,2012-08-13,41.16653823852539,41.286708356298746,40.548527142625304,40.85753269057535,2775124
1199,2012-08-14,41.218021392822266,41.50986165655903,40.73734577676576,40.73734577676576,3520379
1200,2012-08-16,41.235198974609375,42.05921513691804,40.7716884280442,41.20086399766881,3368688
1201,2012-08-17,40.39400863647461,41.544199970321685,39.91333298173549,41.32102962956986,4100386
1202,2012-08-21,41.04637145996094,41.28671171505983,40.01634977843035,40.188020058685446,2904667
1203,2012-08-22,40.840362548828125,41.06353293643219,40.58285718078033,40.703022627053215,1988035
1204,2012-08-23,40.325355529785156,40.94336660732462,40.10218046475614,40.94336660732462,4652302
1205,2012-08-24,40.20518112182617,40.634356728964825,39.89617561605702,40.17084614188441,5080546
1206,2012-08-27,40.617191314697266,40.754531249356134,40.08501536688275,40.102180530288166,1296282
1207,2012-08-28,41.715877532958984,42.23088825171519,40.582855814436655,40.68585609544658,4356311
1208,2012-08-29,40.87468719482422,42.19654883189709,40.61718186254455,41.88754336453204,6345767
1209,2012-08-30,41.80171585083008,42.23089148262806,40.58285891926529,40.84036429834408,9698034
1210,2012-08-31,41.01203155517578,41.78454763598062,40.78885651746064,41.78454763598062,6414695
1211,2012-09-03,41.73304748535156,41.887547907363725,41.218032108084444,41.235201926210216,3891463
1212,2012-09-04,42.557071685791016,42.814577094278356,41.544215216332475,41.544215216332475,8607402
1213,2012-09-05,42.577884674072266,43.18514855681001,42.42172922158689,42.68198517133164,5181748
1214,2012-09-06,42.02267074584961,42.56053115558578,41.398053646876086,42.56053115558578,2059057
1215,2012-09-07,42.30027770996094,42.62993714613674,42.16147547084354,42.50848342193531,1292419
1216,2012-09-10,42.317623138427734,42.68197953733704,41.98796376296069,42.10941746479569,2343064
1217,2012-09-11,41.97062683105469,42.300281590878726,41.71037084385819,42.07472734329449,1345773
1218,2012-09-12,42.12677001953125,42.30027397977696,41.69301011891698,42.16147175289962,2846913
1219,2012-09-13,42.04001998901367,42.543183379698874,41.8144657715534,41.88386924150873,2572173
1220,2012-09-14,41.64096450805664,42.629938132878976,41.25925481170106,42.33498042630436,13519349
1221,2012-09-17,40.80813980102539,42.02266746312403,40.582585605097684,41.918562268129456,12665195
1222,2012-09-18,40.82549285888672,41.571558993063206,40.59993863784682,40.84284607994913,8408810
1223,2012-09-20,40.51319122314453,41.01635467858356,40.25293523721337,40.25293523721337,6301939
1224,2012-09-21,41.72771453857422,41.98797049569718,40.68669071008238,40.68669071008238,8707245
1225,2012-09-24,40.98163604736328,42.16146175596557,40.77343040311699,41.71035344892779,7593484
1226,2012-09-25,40.738739013671875,41.38070461855438,40.11412662905962,41.22454916910321,11733607
1227,2012-09-26,40.59994125366211,40.929600702526834,40.3570337959095,40.59994125366211,9302273
1228,2012-09-27,40.51319122314453,41.0684049344504,40.27028375363666,40.634644957898466,12478679
1229,2012-09-28,41.8144645690918,41.88386803705128,40.773440789276876,40.773440789276876,8847242
1230,2012-10-01,41.65830612182617,41.987965511017705,41.224546244782516,41.65830612182617,5138030
1231,2012-10-03,40.82549285888672,41.987970406211055,40.70403913783556,41.640962464119994,12133968
1232,2012-10-04,40.946956634521484,41.29396466182086,40.42644459357242,41.05105716007226,7257841
1233,2012-10-05,41.016357421875,41.32866368456094,40.946953938346,41.20720994168382,11584935
1234,2012-10-08,41.189857482910156,41.45011346134578,40.61729056507432,40.94695002039818,6807880
1235,2012-10-09,41.71036911010742,41.81446961802014,40.89489944280182,41.3286594034328,5205666
1236,2012-10-10,41.45010757446289,41.86651425686232,40.94694420497623,41.57155658187346,7436554
1237,2012-10-11,41.34601593017578,41.849179464636386,41.15516339315842,41.640973701873456,5476615
1238,2012-10-12,41.62360763549805,41.77975836179365,39.905916700076446,41.29394825788115,2847441
1239,2012-10-15,41.241905212402344,41.970622848728546,41.10310297372034,41.502161174904806,7208908
1240,2012-10-16,41.1551399230957,41.53684948604578,41.03368623853045,41.32864384201892,4006297
1241,2012-10-17,41.554222106933594,41.64097411673263,41.12046205793842,41.43276835189539,2639928
1242,2012-10-18,41.84917068481445,41.95327119105711,41.43275924665037,41.640964965732415,2525746
1243,2012-10-19,41.43274688720703,41.81445647389351,41.29394468475613,41.64095254418105,3153069
1244,2012-10-22,41.1551399230957,41.363345567122565,40.92958576981453,41.10308968873775,4657141
1245,2012-10-23,40.756099700927734,41.17250646476101,40.70404473717613,40.99900246984787,3935245
1246,2012-10-25,40.49584197998047,40.94695046486007,40.28763625365262,40.877546987218494,12050023
1247,2012-10-29,39.888572692871094,40.096773684777425,39.61096352600223,39.61096352600223,2123473
1248,2012-10-30,39.28131103515625,40.0273795805199,39.14250878886917,39.940627588265876,2570824
1249,2012-10-31,39.55891418457031,39.732418152865826,39.22925711546847,39.437460465444175,1852024
1250,2012-11-01,40.58259963989258,40.738750426492636,40.01003263589974,40.01003263589974,4524439
1251,2012-11-02,40.946956634521484,41.05105716007226,40.63465035127157,40.80815436492125,4726469
1252,2012-11-05,40.617286682128906,40.94694610593786,40.53053469761038,40.91224437081117,3632141
1253,2012-11-06,41.519508361816406,41.60626034654257,40.426434295586,40.84284570491015,4718509
1254,2012-11-07,41.64096450805664,41.84917022485029,41.29395654893278,41.46746052849471,4694784
1255,2012-11-08,41.241905212402344,41.39805596594589,41.01635098621952,41.276606948721984,3005197
1256,2012-11-09,41.48480224609375,41.953263855467966,41.0857440998105,41.18984929444693,5518512
1257,2012-11-12,41.64096450805664,41.901220477399534,41.519510781043955,41.519510781043955,5986709
1258,2012-11-15,41.606258392333984,41.74506062005716,41.172498489076474,41.32865393688765,11277862
1259,2012-11-16,41.32865524291992,41.62361292777527,41.05104607210465,41.57155797246243,7952790
1260,2012-11-19,41.65830612182617,41.77975982871757,41.189849219895734,41.328651439230526,4682624
1261,2012-11-20,42.369686126708984,42.4911398650822,41.67567014354444,41.69301866048471,5826060
1262,2012-11-21,41.6756591796875,42.49112868669498,41.41540325446783,42.36967498027329,8050611
1263,2012-11-22,41.32865524291992,41.86651565731778,41.189853010810445,41.72771342520829,3266009
1264,2012-11-23,41.554222106933594,41.98798215592877,41.241915812976615,41.46747009713456,2809752
1265,2012-11-26,41.779762268066406,41.84916573508393,41.31130063218853,41.64096004062752,2935121
1266,2012-11-27,41.137786865234375,41.97060944454025,41.03368639611867,41.81445403427164,7105541
1267,2012-11-29,40.91224670410156,41.311304914326435,40.565238746237036,41.12045242013961,15583782
1268,2012-11-30,40.91224670410156,41.24190614671152,40.70404098806352,41.01635191541891,9986088
1269,2012-12-03,41.27660369873047,41.32865394581337,40.79078884170019,40.998994536628,5791740
1270,2012-12-04,41.797122955322266,41.987975463822686,41.189858983515656,41.27661097948803,8486828
1271,2012-12-05,41.69301986694336,42.0747296100487,41.29396160639574,41.90122560923693,7991825
1272,2012-12-06,41.65830612182617,41.84916329168291,41.172496000856455,41.81446156020024,3888336
1273,2012-12-07,41.189857482910156,41.79712143259327,40.98165175884229,41.74506647162868,3172271
1274,2012-12-10,41.137786865234375,41.345992510060846,40.94693443632389,41.22453882502916,2674532
1275,2012-12-11,40.773441314697266,41.363356680166056,40.70403784584342,41.293953211312214,5034484
1276,2012-12-12,40.68669128417969,41.068400967998656,40.53053582506395,40.92959873022717,6283865
1277,2012-12-13,41.033695220947266,41.207199177851095,40.8081410182915,40.91224150979538,7727857
1278,2012-12-14,40.339691162109375,41.01635867408498,40.16618715458716,41.01635867408498,6097530
1279,2012-12-17,40.374385833740234,40.66934353618842,40.062079616217225,40.35703261206881,3910978
1280,2012-12-18,40.634647369384766,40.91225188821382,40.28763936754983,40.59994562788182,4553554
1281,2012-12-19,40.322330474853516,40.84284234033144,39.99267107741243,40.79078738850684,6136261
1282,2012-12-20,40.18351745605469,40.565227040880245,40.07941698137285,40.565227040880245,2121800
1283,2012-12-21,39.801822662353516,40.1661791226517,39.73241919058411,40.11412887212288,3053451
1284,2012-12-24,39.697715759277344,40.23558087602774,39.50686327995719,39.83651799029167,2156093
1285,2012-12-26,40.01001739501953,40.32232826244721,39.767114695081695,39.83651344938004,2963625
1286,2012-12-27,39.368064880371094,40.25293571367059,39.24661349747808,40.027381464513184,7464142
1287,2012-12-28,39.385414123535156,40.044728327146615,38.96900502897537,39.6977203561304,6441596
1288,2012-12-31,39.819175720214844,39.905927716526435,39.350713998812836,39.38541573865688,1528669
1289,2013-01-01,39.50686264038086,40.11412650950928,39.45481003961956,39.95797106052349,6397127
1290,2013-01-02,39.246604919433594,39.8365155416331,39.17720145489436,39.59361282893777,10823940
1291,2013-01-03,39.6109733581543,39.81917910833727,39.26396534338181,39.48951961166444,7768126
1292,2013-01-04,39.888572692871094,39.95797145464112,39.40276018079778,39.73241724234509,7374977
1293,2013-01-07,39.697715759277344,39.957971707402805,39.40276043004737,39.90592145909697,5751436
1294,2013-01-08,40.409088134765625,40.51318863986144,39.55891675229538,39.576265267612456,7147399
1295,2013-01-09,40.096771240234375,40.58258607598759,39.940620505824526,40.51318261185257,8208348
1296,2013-01-10,39.524208068847656,40.49583300756838,39.385405850914935,40.14882510943866,5482985
1297,2013-01-11,39.263954162597656,39.62831529831192,39.159853670448484,39.593613565396836,7053838
1298,2013-01-14,38.882240295410156,39.663005621059504,38.7781374675577,39.24659901624495,10369465
1299,2013-01-15,38.535240173339844,39.246606894278166,38.46583905860642,39.03840119677979,7333310
1300,2013-01-16,38.882240295410156,39.00369163348999,38.30967591887045,38.51788157457537,12729863
1301,2013-01-17,39.0904541015625,39.22925869376228,38.60464391210893,38.89960161139749,8720890
1302,2013-01-18,39.888572692871094,40.06207665719054,38.86489742074787,39.10780250013547,11437257
1303,2013-01-21,39.524208068847656,39.94061942924166,39.28130301081644,39.680363505644365,5767870
1304,2013-01-22,39.385414123535156,39.99267807281355,39.14250901448348,39.59361984746426,5102821
1305,2013-01-23,38.91695022583008,39.76712158949584,38.70874686694526,39.558915877312735,4125262
1306,2013-01-24,38.50053787231445,39.055751488601246,38.41378589185077,38.93429777463286,7597320
1307,2013-01-25,38.517887115478516,38.743441313857396,38.27498205107865,38.27498205107865,5876853
1308,2013-01-28,38.830196380615234,38.951650099128955,38.0841302620257,38.552591915380724,4530765
1309,2013-01-29,38.899600982666016,39.350709428453825,38.58729242023802,38.7434455248029,8933771
1310,2013-01-30,38.69139099121094,39.14250174035865,38.46583679328607,38.8648949444756,6691139
1311,2013-01-31,38.24028396606445,38.8475478616287,38.03208061384992,38.587291906386874,10621030
1312,2013-02-01,38.32704162597656,38.58729761975276,38.13618675988097,38.22293875780637,6533829
1313,2013-02-04,38.5872802734375,38.7607841912923,38.34437525910028,38.36172612154527,4150438
1314,2013-02-05,38.03207778930664,38.50053706197174,37.8932732115074,38.43113594972114,2184943
1315,2013-02-06,37.94532775878906,38.39643618822699,37.82387404114152,38.188232840785986,2852740
1316,2013-02-07,38.72609329223633,38.986349225957596,37.99737573649757,37.99737573649757,5059086
1317,2013-02-08,38.604644775390625,39.14250758143371,38.37909054380723,38.86490074412454,5162866
1318,2013-02-11,39.05574417114258,39.12514527185096,38.292327356755074,38.69138545080151,3760946
1319,2013-02-12,39.15986633300781,40.02738640342193,38.65670280952859,38.760805688638044,9796530
1320,2013-02-13,38.13617706298828,39.90591831199345,37.92797373288635,39.90591831199345,7821046
1321,2013-02-14,36.678741455078125,38.309678002478826,36.036775942820405,38.17087579332472,14843823
1322,2013-02-15,37.22846603393555,37.43989220948942,36.470859952647885,36.85847142156547,8479053
1323,2013-02-18,38.144630432128906,38.549861014396186,37.08750468044285,37.08750468044285,8321446
1324,2013-02-19,38.19748306274414,38.2855768691552,37.77463326991057,38.144627734776485,8484570
1325,2013-02-20,38.10939407348633,38.637956978764755,37.84511262084712,38.23272637393039,7964693
1326,2013-02-21,37.651309967041016,38.3912966366381,37.47511993367273,37.98606601207526,6464828
1327,2013-02-22,38.4265251159668,38.58509347604346,37.70415548706505,37.91558156029876,14054231
1328,2013-02-25,39.483646392822266,39.5541209463083,38.496995474926905,38.58508926420869,15983553
1329,2013-02-26,39.096046447753906,39.430802486250194,38.83176498740982,39.430802486250194,17614848
1330,2013-02-27,38.37367248535156,39.41318136178544,38.26796182443071,39.289849071114375,9561570
1331,2013-02-28,36.752750396728516,38.761291461634116,35.95990599417037,38.62034230150293,11505348
1332,2013-03-01,38.03891372680664,38.40890818231216,36.752742751925304,37.24606948916512,9664596
1333,2013-03-04,38.21511459350586,38.585109177377134,37.45750618087455,38.056546168903374,5835406
1334,2013-03-05,38.26796340942383,38.40891255628787,37.52797441414344,38.250344168641405,4342564
1335,2013-03-06,37.933204650878906,38.408912199091965,37.827493986562786,38.267963053538715,2348098
1336,2013-03-07,38.12701416015625,38.33844028283373,37.757019640319555,37.757019640319555,3784471
1337,2013-03-08,38.761295318603516,38.81415066148765,38.07416391261921,38.37368150512616,5865486
1338,2013-03-11,38.90223693847656,39.02556923418758,38.4089125350278,38.74366855091787,3872022
1339,2013-03-12,38.497005462646484,38.97271300406516,38.09177488269546,38.97271300406516,5729772
1340,2013-03-13,38.6908073425293,38.84937570600706,38.338432139379925,38.44414517826419,4784709
1341,2013-03-14,38.63795471191406,38.76128700512234,38.32081794323221,38.62033786119654,4923712
1342,2013-03-15,38.408912658691406,38.77890715731805,38.215105788963385,38.54986180593124,4917271
1343,2013-03-18,38.32081985473633,38.408913671508614,38.232726037964035,38.37367518892061,3593844
1344,2013-03-19,37.73939514160156,38.54985620502529,37.017023100433384,38.39128783999445,5195989
1345,2013-03-20,36.770355224609375,37.66891233986627,36.57654841313092,37.54558008082627,5025753
1346,2013-03-21,35.80132293701172,37.105110498487264,35.537041577670855,36.64702472072062,4921271
1347,2013-03-22,36.10085678100586,36.36513824293964,35.53705537300134,35.8189560770036,8653798
1348,2013-03-25,36.61179733276367,36.84084029097898,36.294660561435144,36.43560970653724,4166875
1349,2013-03-26,36.99940490722656,37.10511555360718,36.4708421165346,36.4708421165346,3767435
1350,2013-03-28,37.28131103515625,37.49273715202659,36.68227355695392,36.981793490903954,4534130
1351,2013-04-01,37.17559051513672,37.510346453391904,36.91130913393045,37.087496721401294,1691135
1352,2013-04-02,37.52798080444336,37.9332114629538,37.034653927019725,37.33417390223043,4652635
1353,2013-04-03,37.42226028442383,37.56320942723998,37.193214940225594,37.2989279921865,2361750
1354,2013-04-04,36.823219299316406,37.51035048639156,36.57655473857892,37.263688315351416,3713922
1355,2013-04-05,36.876075744628906,36.999408028741044,36.55893899933687,36.55893899933687,8205260
1356,2013-04-08,36.699893951416016,37.35178917416727,36.47085097569142,36.99941389477693,3096875
1357,2013-04-09,36.40037536621094,37.42226514838994,36.22418771994193,36.840844481883465,2293912
1358,2013-04-10,36.858463287353516,36.9289378670858,36.25942577508231,36.4884687566367,1905585
1359,2013-04-11,36.488468170166016,36.92893727353556,36.34751901296689,36.92893727353556,3329986
1360,2013-04-12,37.17559051513672,37.298920392548055,36.3122694247719,36.3122694247719,1819318
1361,2013-04-15,36.664649963378906,36.999408340302935,36.523700828661646,36.999408340302935,2619515
1362,2013-04-16,37.66891860961914,38.021293820158974,36.64703145493254,36.66464830370166,2546545
1363,2013-04-17,37.66891860961914,38.10938762279394,37.43987567864718,37.66891860961914,3775629
1364,2013-04-18,37.704158782958984,38.0212955308347,37.0875021367693,37.40463888464502,5080676
1365,2013-04-22,38.54985427856445,38.97270641711184,37.43987338912055,37.43987338912055,5577118
1366,2013-04-23,38.65557098388672,38.761284028561946,38.303195761434246,38.408908806109466,2951714
1367,2013-04-25,38.70841979980469,39.57173841834769,38.05652483229639,38.44413844373866,7103973
1368,2013-04-26,38.86699676513672,39.00794589712143,38.585096111469895,38.849377526214276,3417359
1369,2013-04-29,38.919857025146484,39.254613048312244,38.60272024313633,38.60272024313633,5263605
1370,2013-04-30,39.53651428222656,39.87127031000276,38.58510153339505,38.83176374387762,5652599
1371,2013-05-02,40.48792266845703,40.699348763059504,39.20175403043486,39.21937326993465,7787838
1372,2013-05-03,39.466041564941406,40.593644391161114,39.34270925904305,40.13555365202374,3489204
1373,2013-05-06,39.50128173828125,39.80079931017229,39.04319336925609,39.30747484488238,1570856
1374,2013-05-07,39.712703704833984,40.08269823206531,38.90224007130294,39.430802998862596,4295563
1375,2013-05-08,40.4350700378418,40.576019183850505,39.69508104705201,39.69508104705201,4623152
1376,2013-05-09,39.99460220336914,40.593642066632,39.74793999539498,40.52316510175564,3439496
1377,2013-05-10,39.5893669128418,40.36458953764797,39.46603462861961,39.76555452476068,3388720
1378,2013-05-13,39.53651428222656,39.81841497550568,39.254613588947436,39.32509055454052,3486486
1379,2013-05-14,40.29411697387695,40.57601523848428,39.57174729400151,39.57174729400151,5187764
1380,2013-05-15,40.08269500732422,40.73459018808053,39.81841356480641,40.38221493139012,7598979
1381,2013-05-16,40.13554382324219,40.61125129841388,39.888881661548346,39.906500899461605,7843384
1382,2013-05-17,40.89315414428711,41.192674053398925,40.08269300612108,40.17078681589543,4225774
1383,2013-05-20,40.2765007019043,40.91077905072064,40.17079003346596,40.875540568109386,6051683
1384,2013-05-21,39.712703704833984,40.48792885398191,39.413186146368886,40.20603053770837,3901355
1385,2013-05-22,39.69508361816406,39.85365440481677,39.43080216000659,39.81841592118333,4300192
1386,2013-05-23,38.62033462524414,39.7655540902019,38.40890853737298,39.51888952445308,5416658
1387,2013-05-24,38.408912658691406,39.04318860066599,38.09177588255294,39.04318860066599,4295474
1388,2013-05-27,39.51889419555664,39.7127010673968,38.40891307727761,38.47938765166557,1976291
1389,2013-05-28,39.6422233581543,40.065073160741356,39.43079726201203,39.58936802896748,3947350
1390,2013-05-29,39.99460220336914,40.153172984643255,39.5365138801613,39.80079532935455,4123634
1391,2013-05-30,40.31174087524414,40.52316700038376,39.518896490517335,39.88889101466274,4814631
1392,2013-05-31,39.92412185668945,40.523159243656714,39.69507653334787,40.50554239468205,8210037
1393,2013-06-03,39.25460433959961,39.95935471189207,38.99032294998994,39.94173786434249,2337051
1394,2013-06-04,39.88888931274414,40.1179346701558,39.18413877861176,39.18413877861176,6339450
1395,2013-06-05,39.62460708618164,39.78317547531547,39.44841945610014,39.65984556807702,2941759
1396,2013-06-06,39.483646392822266,39.677453207181586,39.36031413194898,39.36031413194898,3741327
1397,2013-06-07,38.99032974243164,39.7126994778137,38.91985517086457,39.131281275263376,3373193
1398,2013-06-10,38.761295318603516,39.289858306237306,38.6908207315253,39.11367064369271,4178032
1399,2013-06-11,38.00368118286133,39.413182181218005,37.80987431764777,38.53224405724508,4988953
1400,2013-06-12,38.056541442871094,38.54986590030407,37.77464072875314,38.056541442871094,1985386
1401,2013-06-13,37.263694763183594,38.197488282875554,37.12274321984477,37.7922576738842,3320850
1402,2013-06-14,38.44414520263672,38.58509432810691,37.351781116302234,37.439874917145424,5440747
1403,2013-06-17,38.12701416015625,38.56748325765284,37.70416430449909,38.42653410233305,1761508
1404,2013-06-18,38.19748306274414,38.65557133402112,37.827490987575665,38.05653392836543,2599492
1405,2013-06-19,37.880348205566406,38.12701039788497,37.651305253348646,38.03891658707852,3158484
1406,2013-06-20,37.298927307128906,37.809873317272654,37.193214257109595,37.77463483736704,3936637
1407,2013-06-21,37.77463912963867,37.93320752783674,36.99941399090537,37.22845696722504,8100913
1408,2013-06-24,37.3165397644043,38.23271617845015,37.01701990874009,37.56320190981753,7726193
1409,2013-06-25,36.32990264892578,37.704167794125915,35.95990809484505,37.42226706769784,5865050
1410,2013-06-26,37.35179138183594,37.49274054604372,36.10085858812459,36.22418850938191,9917951
1411,2013-06-27,37.54559326171875,38.05653932309025,37.29893104674155,37.5279764096972,10124040
1412,2013-06-28,39.21937561035156,39.501276290078124,37.70416154780671,37.70416154780671,13955319
1413,2013-07-01,39.783172607421875,39.92412413514475,38.9374729998746,38.9374729998746,4880398
1414,2013-07-02,39.23698806762695,39.74793161709471,38.972706674140476,39.50126946111343,4836103
1415,2013-07-03,38.16225051879883,39.02556942387932,37.98606288961107,39.02556942387932,3203552
1416,2013-07-04,37.933204650878906,38.58509982588234,37.43988025174491,38.23272457230159,5239017
1417,2013-07-05,37.91558837890625,38.37367430379782,37.633687693797675,38.056537526611706,2878063
1418,2013-07-08,37.10512924194336,37.88035686603613,36.928941580049205,37.88035686603613,5074736
1419,2013-07-09,38.70841979980469,38.76127511513915,37.29891684442231,37.45748518012255,5626482
1420,2013-07-10,38.10939407348633,39.14890303229209,38.00368340418884,38.9198576728528,6811029
1421,2013-07-11,38.88461685180664,39.254608928757285,38.461764667238846,38.74366532705156,5779104
1422,2013-07-12,38.86699676513672,39.025565136043866,38.07415252090356,39.00794589712143,3580274
1423,2013-07-15,38.778907775878906,39.096044557076006,38.42653251246092,38.74366929365803,2918182
1424,2013-07-16,38.83176040649414,39.07842259577741,38.162248408482746,38.162248408482746,2477162
1425,2013-07-17,39.07843017578125,39.5365185531323,38.69081877163652,38.79653184174799,9890923
1426,2013-07-18,39.11365509033203,39.3603172418708,38.84937370160539,38.95508673503548,5820812
1427,2013-07-19,39.23698806762695,39.395556425779404,38.972706674140476,39.395556425779404,4552788
1428,2013-07-22,39.16652297973633,39.3955683572792,38.86700541022355,39.00795457355922,2515956
1429,2013-07-23,38.81413650512695,39.554125373803444,38.47938054632463,39.554125373803444,5415186
1430,2013-07-24,38.761295318603516,38.990338324032244,38.32082616224203,38.44415848190249,2594203
1431,2013-07-25,38.81413650512695,39.377937775518305,37.45749104245246,38.972707255341376,4206471
1432,2013-07-26,38.179866790771484,39.025566389231635,38.07415374353959,38.937472581487974,5399927
1433,2013-07-29,38.09177017211914,38.63794982806758,37.827488768390296,38.479381463769734,2056881
1434,2013-07-30,37.193214416503906,38.12701024102921,36.876077654784396,38.091774150670126,1322467
1435,2013-07-31,35.625144958496094,36.99940983099657,34.62087456665719,36.682270680559135,6050144
1436,2013-08-01,36.24180603027344,36.629419797973966,34.885160233019405,35.51943622121217,4448345
1437,2013-08-02,32.18947982788086,35.36085635033513,30.49807853796584,34.88514891608817,31014744
1438,2013-08-05,32.87662124633789,33.40518416594087,30.903318723941005,32.400913662816095,15799229
1439,2013-08-06,32.96471405029297,33.651845346659755,32.577102688349065,32.77090717447215,14382559
1440,2013-08-07,32.87662124633789,33.458041891719844,32.6123397865364,33.12328346421305,5717703
1441,2013-08-08,33.828033447265625,34.18040872099658,32.94709526293822,33.05280832299706,6778874
1442,2013-08-12,33.51089859008789,34.321362244365694,33.33471094305784,34.004223045892864,9452703
1443,2013-08-13,33.88088607788086,34.0042159713244,33.123277919453095,33.45803629092212,2256717
1444,2013-08-14,34.21563720703125,34.58563161428235,33.66945521439364,33.82802356330209,9066232
1445,2013-08-16,34.53278350830078,34.90277801844612,33.651845336382216,34.21564672228919,16654810
1446,2013-08-19,34.00421905517578,34.427071270180505,33.38756236294112,34.21564516267814,5042098
1447,2013-08-20,33.986595153808594,34.180399590833964,33.42279391056079,34.00421200103117,5439143
1448,2013-08-21,34.39183807373047,34.8323072072955,34.05708201016065,34.16279508015585,17512680
1449,2013-08-22,34.568016052246094,34.79705898171608,33.84564639743696,34.180402367315146,11299648
1450,2013-08-23,34.46230697631836,34.6032585096432,34.03945715573903,34.46230697631836,19297499
1451,2013-08-26,34.51516342163086,34.6913510395011,34.2508819948255,34.42706961269574,24410353
1452,2013-08-27,33.722312927246094,36.38274594479156,33.40517383969998,34.53277390834856,13466053
1453,2013-08-28,33.0704231262207,34.109929566274666,32.47138571921481,33.47565368074595,11398478
1454,2013-08-29,34.28612518310547,34.70897507560046,33.03519235929685,33.03519235929685,15533827
1455,2013-08-30,34.409446716308594,34.656108877174866,33.052801246998214,34.14516531758818,8242572
1456,2013-09-02,34.88515853881836,35.06134617199879,34.250884971126986,34.42707260430741,15403306
1457,2013-09-03,33.7047004699707,35.23753372717444,33.17613760744494,35.06134371663497,4877060
1458,2013-09-04,33.95137023925781,34.14517714338172,33.17614501246027,33.334713428671435,4850453
1459,2013-09-05,34.304386138916016,35.81991214759255,33.876470978288566,34.785787067156534,9746210
1460,2013-09-06,35.285030364990234,35.80209183892626,33.912140751629245,34.21524700444221,7041237
1461,2013-09-10,36.46178436279297,36.925355113684205,35.39199882400676,35.39199882400676,8723482
1462,2013-09-11,35.30284881591797,36.693568267791505,34.96408465833823,36.33697390858961,5150080
1463,2013-09-12,35.30284881591797,35.89123095958725,35.03540304651655,35.481145995518915,5409563
1464,2013-09-13,35.570308685302734,35.730775715980634,35.10673538243575,35.12456317160247,6331674
1465,2013-09-16,36.56877136230469,37.0680050811918,35.37418131510093,35.57030876115261,14084730
1466,2013-09-17,36.21217727661133,36.568771757537135,35.1423938338339,36.39047451707423,5923058
1467,2013-09-18,35.80208206176758,36.19433682083905,35.267190527566626,35.83774246470508,4635243
1468,2013-09-19,35.80208206176758,37.13931089726997,35.39199710122736,36.65790754916501,10203659
1469,2013-09-20,36.22999954223633,36.56876374119214,35.83774715019138,35.92689575088031,15290056
1470,2013-09-23,35.39200973510742,35.98039208374938,35.24937290906089,35.6951160133452,3730187
1471,2013-09-24,35.356346130371094,35.60596174552001,34.96409129348657,35.14238850692304,8304198
1472,2013-09-25,35.83774948120117,35.96255607929718,35.01758181785441,35.3028554239657,5150528
1473,2013-09-26,35.409828186035156,35.74859476746155,35.14238241226293,35.65944617620414,6791644
1474,2013-09-27,35.285030364990234,35.80209183892626,35.14239113259728,35.40983697273429,4575709
1475,2013-09-30,34.96409225463867,35.285028698633205,34.500519003298216,35.01758287112649,5763141
1476,2013-10-01,35.30284881591797,35.37416962240656,34.91059647178205,35.03540304651655,4024187
1477,2013-10-03,35.62378692626953,35.74859592539672,35.16021375305332,35.65944733125169,11166670
1478,2013-10-04,34.92844009399414,35.481159628480846,34.83929146994,35.481159628480846,16408671
